"ogs"	"Z_sum"	"w_sum"	"Z_meta"	"p_meta"	"q_meta"	"gene"	"annot"
"ko:K18330"	3.51668790176205	9	1.17222930058735	0.241105007614214	1	"hndA"	"hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]"
"ko:K05785"	2.62146769293991	5	1.17235599244664	0.241054160088822	1	"rfaH"	"rfaH; transcriptional antiterminator RfaH"
"ko:K19049"	4.06147284128137	12	1.17244621911008	0.241017952401328	1	"cslA"	"cslA; chondroitin AC lyase [EC:4.2.2.5]"
"ko:K21909"	3.3166698970573	8	1.17261988758325	0.24094827054852	1	"eryC"	"eryC; D-erythrulose 1-phosphate 3-epimerase [EC:5.1.3.38]"
"ko:K03629"	2.63506672715863	5	1.17843766543492	0.238622169235058	1	"recF"	"recF; DNA replication and repair protein RecF"
"ko:K02817"	2.89153622990845	6	1.18046472267445	0.237815433184934	1	NA	NA
"ko:K17103"	3.73681580799829	10	1.1816849149797	0.237330746069187	1	"CHO1, pssA"	"CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]"
"ko:K11710"	3.13040663503088	7	1.18318249411403	0.236736829339024	1	"troB, mntB, znuC"	"troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]"
"ko:K03739"	2.90178358979015	6	1.18464818982792	0.23615657517953	1	"dltB"	"dltB; membrane protein involved in D-alanine export"
"ko:K01613"	3.55669314126273	9	1.18556438042091	0.235794375876217	1	"psd, PISD"	"psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"
"ko:K00864"	3.93212436365825	11	1.18558010393358	0.235788163303531	1	"glpK, GK"	"glpK, GK; glycerol kinase [EC:2.7.1.30]"
"ko:K13002"	3.35335114886231	8	1.18558866853012	0.235784779364233	1	"wbyL"	"wbyL; glycosyltransferase [EC:2.4.1.-]"
"ko:K21147"	2.90854192501448	6	1.18740726862964	0.235067014307232	1	"moeZR, moeBR"	"moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]"
"ko:K01939"	2.9214224245724	6	1.19266571055447	0.233000319800196	1	"purA, ADSS"	"purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"
"ko:K07402"	4.30377116048048	13	1.1936513536135	0.232614376949573	1	"xdhC"	"xdhC; xanthine dehydrogenase accessory factor"
"ko:K00031"	4.47561167219094	14	1.19615753382749	0.231635089230261	1	"IDH1, IDH2, icd"	"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]"
"ko:K05593"	2.67666467519741	5	1.19704083334276	0.231290639484722	1	"aadK"	"aadK; aminoglycoside 6-adenylyltransferase [EC:2.7.7.-]"
"ko:K02083"	4.14728038578941	12	1.19721672357018	0.231222093139818	1	"allC"	"allC; allantoate deiminase [EC:3.5.3.9]"
"ko:K06396"	2.93618480656758	6	1.19869242776718	0.23064756350439	1	"spoIIIAG"	"spoIIIAG; stage III sporulation protein AG"
"ko:K15555"	5.22957703054538	19	1.1997472522952	0.230237515489131	1	"ssuB"	"ssuB; sulfonate transport system ATP-binding protein [EC:7.6.2.14]"
"ko:K10947"	5.09527731539152	18	1.20096838057978	0.229763466928627	1	"padR"	"padR; PadR family transcriptional regulator, regulatory protein PadR"
"ko:K06885"	3.39698835129096	8	1.20101674940477	0.22974470419645	1	"K06885"	"K06885; uncharacterized protein"
"ko:K01251"	3.18637507594048	7	1.20433657638758	0.228459514999378	1	"AHCY, ahcY"	"AHCY, ahcY; adenosylhomocysteinase [EC:3.13.2.1]"
"ko:K05832"	2.69490513329177	5	1.20519821419071	0.228126791629611	1	"K05832"	"K05832; putative tryptophan/tyrosine transport system permease protein"
"ko:K01989"	3.18879285056361	7	1.20525040929887	0.228106647465913	1	"K01989"	"K01989; putative tryptophan/tyrosine transport system substrate-binding protein"
"ko:K01420"	5.65782863845787	22	1.20625311873651	0.227719908073774	1	"fnr"	"fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein"
"ko:K06284"	3.19210858016407	7	1.20650363728995	0.227623357472496	1	"abrB"	"abrB; AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes"
"ko:K07089"	4.98910690999735	17	1.21003616278929	0.22626501679485	1	"K07089"	"K07089; uncharacterized protein"
"ko:K05936"	3.42375705882424	8	1.21048091671497	0.226094409066016	1	"cobM, cbiF"	"cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"ko:K08604"	3.42748356918607	8	1.21179843708847	0.225589546741848	1	"hap, nprV"	"hap, nprV; vibriolysin [EC:3.4.24.25]"
"ko:K04765"	3.21321208756274	7	1.21448001334253	0.224564477488104	1	"mazG"	"mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]"
"ko:K03724"	3.43622007487305	8	1.21488725829604	0.22440909413041	1	"lhr"	"lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.13 5.6.2.4]"
"ko:K19166"	2.72328679542116	5	1.21789087935786	0.223265442616699	1	"higB"	"higB; mRNA interferase HigB [EC:3.1.-.-]"
"ko:K18346"	3.2289353940595	7	1.22042286459654	0.22230461406072	1	"vanW"	"vanW; vancomycin resistance protein VanW"
"ko:K02843"	2.72903410955568	5	1.22046115637642	0.222290105997985	1	"waaF, rfaF"	"waaF, rfaF; lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]"
"ko:K09123"	3.86359820009495	10	1.2217770276027	0.221791958098871	1	"lhpI"	"lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]"
"ko:K06888"	3.46241550611968	8	1.22414874183134	0.220896121588057	1	"K06888"	"K06888; uncharacterized protein"
"ko:K00331"	2.74739407503523	5	1.22867198255179	0.219194814894077	1	"nuoB"	"nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]"
"ko:K05982"	3.26666758608743	7	1.23468429267186	0.216948023923622	1	"E3.1.21.7, nfi"	"E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]"
"ko:K02914"	4.45929937749691	13	1.23678711986229	0.216166125080128	1	"RP-L34, MRPL34, rpmH"	"RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34"
"ko:K01450"	5.25403551145796	18	1.23838804624895	0.215572210845018	1	NA	NA
"ko:K03749"	2.77782200475391	5	1.2422797664049	0.21413335801985	1	"dedD"	"dedD; DedD protein"
"ko:K01952"	3.05992769435103	6	1.24921025016184	0.211588183920713	1	"PFAS, purL"	"PFAS, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]"
"ko:K02237"	2.79335287594454	5	1.24922538315131	0.211582650461451	1	"comEA"	"comEA; competence protein ComEA"
"ko:K10710"	4.84038150805025	15	1.24978113133126	0.211379510595311	1	"frlD"	"frlD; fructoselysine 6-kinase [EC:2.7.1.218]"
"ko:K12240"	2.80263863059285	5	1.2533780988745	0.210068138057323	1	"pchF"	"pchF; L-cysteine---[L-cysteinyl-carrier protein] ligase PchF [EC:6.2.1.69]"
"ko:K12960"	4.3804399635632	12	1.2645240960661	0.206041977608605	1	"mtaD"	"mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]"
"ko:K22010"	3.58092637331661	8	1.26604866075096	0.205495661319772	1	"pdtaR"	"pdtaR; two-component system, response regulator PdtaR"
"ko:K01582"	2.83331222432917	5	1.26709574701623	0.205121056108523	1	"E4.1.1.18, ldcC, cadA"	"E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]"
"ko:K00335"	4.59449965445534	13	1.27428492994156	0.202562455356779	1	"nuoF"	"nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]"
"ko:K07281"	5.10540148402226	16	1.27635037100556	0.201831691565341	1	"ipct"	"ipct; 1L-myo-inositol 1-phosphate cytidylyltransferase [EC:2.7.7.74]"
"ko:K20490"	3.61769883743036	8	1.27904969011885	0.200879558313649	1	"nisF, spaF, cprA, epiF"	"nisF, spaF, cprA, epiF; lantibiotic transport system ATP-binding protein"
"ko:K02016"	5.29291602093515	17	1.28372069540233	0.199239700502635	1	"ABC.FEV.S"	"ABC.FEV.S; iron complex transport system substrate-binding protein"
"ko:K09779"	4.06570083500207	10	1.2856874923455	0.198552148113436	1	"K09779"	"K09779; uncharacterized protein"
"ko:K04940"	4.64898935408632	13	1.28939765348034	0.197259876779191	1	"odh"	"odh; opine dehydrogenase [EC:1.5.1.28]"
"ko:K01222"	3.89468532343056	9	1.29822844114352	0.194208847658828	1	"E3.2.1.86A, celF"	"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K03112"	3.67284069243327	8	1.29854527991873	0.194100027404373	1	"damX"	"damX; DamX protein"
"ko:K00053"	4.11138186499179	10	1.30013310240849	0.193555353973256	1	"ilvC"	"ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]"
"ko:K01895"	3.90057544303203	9	1.30019181434401	0.193535235459464	1	"ACSS1_2, acs"	"ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]"
"ko:K02042"	4.51745287271941	12	1.304076316058	0.192207563184852	1	"phnE"	"phnE; phosphonate transport system permease protein"
"ko:K06960"	2.91996955743923	5	1.30585008453282	0.191603544032548	1	"K06960"	"K06960; uncharacterized protein"
"ko:K04786"	2.92258045926477	5	1.30701771532572	0.191206695002458	1	"irp1, HMWP1"	"irp1, HMWP1; yersiniabactin nonribosomal peptide/polyketide synthase"
"ko:K01745"	3.92268843540044	9	1.30756281180015	0.191021637326981	1	"hutH, HAL"	"hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]"
"ko:K10254"	5.71336687020704	19	1.3107362534003	0.189946885931517	1	"ohyA, sph"	"ohyA, sph; oleate hydratase [EC:4.2.1.53]"
"ko:K00884"	3.46897152852671	7	1.31114799566361	0.18980776805523	1	"NAGK, nagK"	"NAGK, nagK; N-acetylglucosamine kinase [EC:2.7.1.59]"
"ko:K11214"	2.94177800834471	5	1.31560312027454	0.188307285739384	1	"SHPK"	"SHPK; sedoheptulokinase [EC:2.7.1.14]"
"ko:K05934"	3.75370474197394	8	1.32713503881094	0.184464016478361	1	"cobJ, cbiH"	"cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]"
"ko:K01226"	4.59784862859539	12	1.32728457170635	0.184414565486323	1	"treC"	"treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]"
"ko:K20967"	3.76297774944275	8	1.33041354204253	0.183382055171295	1	"MOCS1"	"MOCS1; GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase [EC:4.1.99.22 4.6.1.17]"
"ko:K00563"	4.21782633131906	10	1.33379379820002	0.182271444059522	1	"rlmA1"	"rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]"
"ko:K19804"	3.27022668683965	6	1.33506445433159	0.18185525199868	1	"lapB"	"lapB; lipopolysaccharide assembly protein B"
"ko:K02346"	3.27076690172734	6	1.33528499613597	0.181783087361119	1	"dinB"	"dinB; DNA polymerase IV [EC:2.7.7.7]"
"ko:K01193"	5.35762257075685	16	1.33940564268921	0.180438653457471	1	"INV, sacA"	"INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]"
"ko:K03814"	2.99541810399668	5	1.33959170031402	0.180378123600948	1	"mtgA"	"mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]"
"ko:K01012"	4.24185925285359	10	1.34139367528774	0.179792669971221	1	"bioB"	"bioB; biotin synthase [EC:2.8.1.6]"
"ko:K01515"	3.82622154968895	8	1.35277360205358	0.176127968523735	1	"nudF"	"nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-]"
"ko:K07710"	3.02778520538352	5	1.35406670810114	0.17571509634961	1	"atoS"	"atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]"
"ko:K06923"	3.03745796576602	5	1.35839249805021	0.174339173451556	1	"K06923"	"K06923; uncharacterized protein"
"ko:K03742"	4.51184924776025	11	1.36037373322436	0.173711686226064	1	"pncC"	"pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]"
"ko:K03367"	4.33946843300851	10	1.37226040827087	0.169982385995551	1	"dltA"	"dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]"
"ko:K01071"	3.63133679714066	7	1.37251629885029	0.169902768514318	1	"MCH"	"MCH; medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]"
"ko:K06417"	3.37867879534913	6	1.37933984222779	0.167789997746304	1	"spoVID"	"spoVID; stage VI sporulation protein D"
"ko:K14949"	3.91550074729169	8	1.38433856507547	0.166254810664186	1	"pknG"	"pknG; serine/threonine-protein kinase PknG [EC:2.7.11.1]"
"ko:K16092"	3.39611944957452	6	1.38645995949987	0.165606498600254	1	"btuB"	"btuB; vitamin B12 transporter"
"ko:K02001"	3.11590043959508	5	1.39347303881121	0.163476792473369	1	"proW"	"proW; glycine betaine/proline transport system permease protein"
"ko:K19510"	3.42247263317686	6	1.39721860165381	0.162347844593404	1	"gfrF"	"gfrF; fructoselysine-6-phosphate deglycase"
"ko:K01057"	4.64347497003106	11	1.40006038172726	0.161495237625805	1	"PGLS, pgl, devB"	"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"ko:K01589"	3.43892646597515	6	1.40393585076529	0.16033795280447	1	"purK"	"purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]"
"ko:K18697"	3.15977737929447	5	1.41309540277371	0.157627674780453	1	"pgpC"	"pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]"
"ko:K00128"	5.83225054308073	17	1.41452853083458	0.157206776418708	1	"ALDH"	"ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]"
"ko:K07791"	3.18298275789171	5	1.42347316357112	0.15459903632409	1	"dcuA"	"dcuA; anaerobic C4-dicarboxylate transporter DcuA"
"ko:K07792"	3.18298275789171	5	1.42347316357112	0.15459903632409	1	"dcuB"	"dcuB; anaerobic C4-dicarboxylate transporter DcuB"
"ko:K19577"	4.04661245955548	8	1.43069355549283	0.152518061028934	1	"ydhP"	"ydhP; MFS transporter, DHA1 family, inner membrane transport protein"
"ko:K02227"	3.81911941519714	7	1.44349145712429	0.148882077292135	1	"cbiB, cobD"	"cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]"
"ko:K02188"	4.08482978304538	8	1.44420541979208	0.14868120081275	1	"cbiD"	"cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"ko:K00171"	4.58785224621525	10	1.45080626663598	0.146833814191542	1	"porD"	"porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]"
"ko:K00177"	3.84413220962294	7	1.45294540478793	0.146238912937844	1	"korC, oorC"	"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]"
"ko:K21071"	3.85155722535719	7	1.45575179694701	0.145461245406605	1	"pfk, pfp"	"pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]"
"ko:K03704"	3.8517958677707	7	1.45584199530107	0.145436303546378	1	"cspA"	"cspA; cold shock protein"
"ko:K13713"	3.86468661413637	7	1.46071423945787	0.144093879631902	1	"purCD"	"purCD; fusion protein PurCD [EC:6.3.2.6 6.3.4.13]"
"ko:K01004"	4.14214318119699	8	1.464468766035	0.143065911091572	1	"pcs"	"pcs; phosphatidylcholine synthase [EC:2.7.8.24]"
"ko:K21470"	6.56224973582968	20	1.46736364946452	0.142277157468315	1	"ycbB"	"ycbB; L,D-transpeptidase YcbB"
"ko:K00826"	4.41424062257216	9	1.47141354085739	0.141179313660016	1	"E2.6.1.42, ilvE"	"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]"
"ko:K02564"	5.12799151736241	12	1.48032364147565	0.13878689695277	1	"nagB, GNPDA"	"nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]"
"ko:K16089"	3.31305707092382	5	1.4816441647844	0.138435001030528	1	"TC.FEV.OM2, cirA, cfrA, hmuR"	"TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins"
"ko:K00756"	4.19921068453917	8	1.48464517533433	0.137637841834998	1	"pdp"	"pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]"
"ko:K07029"	5.1577884240825	12	1.48892526753358	0.136507049039957	1	"dagK"	"dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"
"ko:K02000"	3.65097215695128	6	1.49050314160652	0.13609199104194	1	"proV"	"proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]"
"ko:K02970"	5.37520033330901	13	1.49081233981821	0.136010771089615	1	"RP-S21, MRPS21, rpsU"	"RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21"
"ko:K13638"	4.22176171687017	8	1.49261816927633	0.135537164540281	1	"zntR"	"zntR; MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA"
"ko:K01208"	4.48491192774447	9	1.49497064258149	0.134922104068129	1	"cd, ma, nplT"	"cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]"
"ko:K16181"	5.40143794534308	13	1.4980893440901	0.134110039259726	1	"pylC"	"pylC; 3-methylornithine--L-lysine ligase [EC:6.3.2.59]"
"ko:K02804"	4.98277037061516	11	1.50236179416642	0.133003697710246	1	"nagE"	"nagE; N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]"
"ko:K19979"	3.6837910623916	6	1.50390140364743	0.132606755561345	1	"acbM"	"acbM; 2-epi-5-epi-valiolone 7-kinase [EC:2.7.1.188]"
"ko:K20433"	3.6837910623916	6	1.50390140364743	0.132606755561345	1	"valC"	"valC; C7-cyclitol 7-kinase [EC:2.7.1.214]"
"ko:K00798"	3.68499728549038	6	1.50439384216542	0.132479988880182	1	"MMAB, pduO"	"MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
"ko:K01769"	3.69278657536908	6	1.50757380644233	0.131663640839796	1	"E4.6.1.2"	"E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]"
"ko:K12112"	3.99941644966125	7	1.51163733074065	0.130626149431695	1	"ebgC"	"ebgC; evolved beta-galactosidase subunit beta"
"ko:K03517"	5.24742242027372	12	1.51480037344835	0.129822965885534	1	"nadA"	"nadA; quinolinate synthase [EC:2.5.1.72]"
"ko:K00595"	4.30356363749463	8	1.52153951567015	0.128124502797496	1	"cobL-cbiET"	"cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"ko:K03743"	4.56613711809862	9	1.52204570603287	0.127997628717864	1	"pncC"	"pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]"
"ko:K01399"	3.40353803474472	5	1.52210848193904	0.12798190106255	1	"lasB"	"lasB; pseudolysin [EC:3.4.24.26]"
"ko:K06383"	3.73705485353789	6	1.52564625532653	0.127097985941423	1	"spoIIGA"	"spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]"
"ko:K21743"	3.7381210130028	6	1.52608151310544	0.126989565481916	1	"mta"	"mta; MerR family transcriptional regulator, multidrug-efflux activator"
"ko:K13541"	4.04105544543965	7	1.52737539183667	0.126667691982028	1	"cbiGH-cobJ"	"cbiGH-cobJ; cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.272 2.1.1.131]"
"ko:K21744"	5.74153915588323	14	1.53449088529017	0.124908933894559	1	"tipA"	"tipA; MerR family transcriptional regulator, thiopeptide resistance regulator"
"ko:K01176"	6.61095497266676	18	1.55821703043053	0.119181809199325	1	"AMY, amyA, malS"	"AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]"
"ko:K19504"	3.48464041240951	5	1.55837856785811	0.119143534101437	1	"gfrE"	"gfrE; glucoselysine-6-phosphate deglycase"
"ko:K06381"	3.49491071355829	5	1.56297158616173	0.118059278194382	1	"spoIID"	"spoIID; stage II sporulation protein D"
"ko:K03571"	4.42574454254975	8	1.56473698891814	0.117644591677949	1	"mreD"	"mreD; rod shape-determining protein MreD"
"ko:K11206"	5.19162783397552	11	1.5653346887693	0.117504453518764	1	"NIT1, ybeM"	"NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]"
"ko:K03149"	5.44895924811789	12	1.57297904435208	0.11572367059049	1	"thiG"	"thiG; thiazole synthase [EC:2.8.1.10]"
"ko:K06201"	5.45018803881383	12	1.57333376567162	0.115641554779207	1	"cutC"	"cutC; copper homeostasis protein"
"ko:K02191"	3.86781150933774	6	1.57902743652359	0.114329764027529	1	"cbiT"	"cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]"
"ko:K03399"	3.86781150933774	6	1.57902743652359	0.114329764027529	1	"cbiE"	"cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]"
"ko:K00290"	4.18329976251186	7	1.58113869017742	0.113846329989035	1	"LYS1"	"LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]"
"ko:K02099"	5.00940322917456	10	1.5841123922394	0.113168144833768	1	"araC"	"araC; AraC family transcriptional regulator, arabinose operon regulatory protein"
"ko:K00196"	3.54582121376933	5	1.5857394540098	0.112798425265169	1	"cooF"	"cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit"
"ko:K02566"	5.01582713846164	10	1.58614381072235	0.112706690569595	1	"nagD"	"nagD; 5'-nucleotidase [EC:3.1.3.5]"
"ko:K07053"	4.78598237652984	9	1.59532745884328	0.110639028321985	1	"E3.1.3.97"	"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"
"ko:K00354"	3.9136372159932	6	1.59773570292498	0.110101809424704	1	"E1.6.99.1"	"E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]"
"ko:K09702"	5.29931384557041	11	1.59780324291749	0.110086772709248	1	"K09702"	"K09702; uncharacterized protein"
"ko:K00860"	3.91640411373684	6	1.5988652841987	0.109850539242092	1	"cysC"	"cysC; adenylylsulfate kinase [EC:2.7.1.25]"
"ko:K08281"	7.50430046872646	22	1.59992223568022	0.109615835838891	1	"pncA"	"pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]"
"ko:K03623"	3.57829408275773	5	1.60026176250631	0.10954052572711	1	"yhcO"	"yhcO; ribonuclease inhibitor"
"ko:K02803"	5.57590065430086	12	1.60962387186761	0.107479993518037	1	"nagEb"	"nagEb; N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]"
"ko:K14188"	6.03135113727415	14	1.6119463953578	0.106973604989683	1	"dltC"	"dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]"
"ko:K10541"	6.05401963293806	14	1.61800480566123	0.105661562007045	1	"mglC"	"mglC; methyl-galactoside transport system permease protein"
"ko:K13641"	3.96333911635521	6	1.61802641878057	0.10565690430644	1	"iclR"	"iclR; IclR family transcriptional regulator, acetate operon repressor"
"ko:K01945"	5.12428801531807	10	1.62044215151089	0.10513733140292	1	"purD"	"purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]"
"ko:K18856"	4.29856455495549	7	1.6247046867099	0.1042254982631	1	"vanC, vanE, vanG"	"vanC, vanE, vanG; D-alanine---D-serine ligase [EC:6.3.2.35]"
